1600113010 INTERNAL *** MONITORD_STARTED ***
1600113008 INTERNAL *** DAGMAN_STARTED 115.0 ***
1600113038 stage_in_remote_local_3_0 POST_SCRIPT_STARTED 122.0 local - 7
1600113038 register_local_1000_0 POST_SCRIPT_TERMINATED 123.0 local - 8
1600113043 register_local_1000_0 POST_SCRIPT_SUCCESS 0 local - 8
1600113038 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 120.0 local - 5
1600113043 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1600113038 stage_in_remote_local_3_0 POST_SCRIPT_TERMINATED 122.0 local - 7
1600113043 stage_in_remote_local_3_0 POST_SCRIPT_SUCCESS 0 local - 7
1600113038 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 118.0 local - 3
1600113043 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 3
1600113038 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 119.0 local - 4
1600113043 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 4
1600113062 stage_in_local_local_0_0 JOB_TERMINATED 121.0 local - 6
1600113063 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 6
1600113063 stage_in_local_local_0_0 POST_SCRIPT_STARTED 121.0 local - 6
1600113064 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 121.0 local - 6
1600113068 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 6
1600113074 preprocess1_py_ID0000001 SUBMIT 124.0 condorpool - 9
1600113081 preprocess1_py_ID0000001 EXECUTE 124.0 condorpool - 9
1600113087 preprocess1_py_ID0000001 JOB_TERMINATED 124.0 condorpool - 9
1600113089 preprocess1_py_ID0000001 JOB_SUCCESS 0 condorpool - 9
1600113089 preprocess1_py_ID0000001 POST_SCRIPT_STARTED 124.0 condorpool - 9
1600113090 preprocess1_py_ID0000001 POST_SCRIPT_TERMINATED 124.0 condorpool - 9
1600113094 preprocess1_py_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 9
1600113099 clean_up_local_level_3_0 SUBMIT 125.0 local - 10
1600113099 stage_out_local_local_0_0 SUBMIT 126.0 local - 11
1600113099 Augmentation_py_ID0000002 SUBMIT 127.0 condorpool - 12
1600113101 stage_out_local_local_0_0 EXECUTE 126.0 local - 11
1600113101 clean_up_local_level_3_0 EXECUTE 125.0 local - 10
1600113101 Augmentation_py_ID0000002 EXECUTE 127.0 condorpool - 12
1600113117 clean_up_local_level_3_0 JOB_TERMINATED 125.0 local - 10
1600113119 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 10
1600113119 clean_up_local_level_3_0 POST_SCRIPT_STARTED 125.0 local - 10
1600113119 Augmentation_py_ID0000002 JOB_TERMINATED 127.0 condorpool - 12
1600113124 Augmentation_py_ID0000002 JOB_SUCCESS 0 condorpool - 12
1600113124 Augmentation_py_ID0000002 POST_SCRIPT_STARTED 127.0 condorpool - 12
1600113120 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 125.0 local - 10
1600113124 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 10
1600113126 stage_out_local_local_0_0 JOB_TERMINATED 126.0 local - 11
1600113129 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 11
1600113129 stage_out_local_local_0_0 POST_SCRIPT_STARTED 126.0 local - 11
1600113127 Augmentation_py_ID0000002 POST_SCRIPT_TERMINATED 127.0 condorpool - 12
1600113129 Augmentation_py_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 12
1600113130 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 126.0 local - 11
1600113134 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 11
1600113134 stage_out_local_local_1_0 SUBMIT 128.0 local - 13
1600113134 Data_Split_py_ID0000003 SUBMIT 129.0 condorpool - 14
1600113136 stage_out_local_local_1_0 EXECUTE 128.0 local - 13
1600113138 Data_Split_py_ID0000003 EXECUTE 129.0 condorpool - 14
1600113139 clean_up_local_level_4_0 SUBMIT 130.0 local - 15
1600113139 register_local_0_0 SUBMIT 131.0 local - 16
1600113141 clean_up_local_level_4_0 EXECUTE 130.0 local - 15
1600113141 register_local_0_0 EXECUTE 131.0 local - 16
1600113147 register_local_0_0 JOB_TERMINATED 131.0 local - 16
1600113149 register_local_0_0 JOB_SUCCESS 0 local - 16
1600113149 register_local_0_0 POST_SCRIPT_STARTED 131.0 local - 16
1600113150 register_local_0_0 POST_SCRIPT_TERMINATED 131.0 local - 16
1600113154 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 16
1600113150 Data_Split_py_ID0000003 JOB_TERMINATED 129.0 condorpool - 14
1600113154 Data_Split_py_ID0000003 JOB_SUCCESS 0 condorpool - 14
1600113154 Data_Split_py_ID0000003 POST_SCRIPT_STARTED 129.0 condorpool - 14
1600113155 Data_Split_py_ID0000003 POST_SCRIPT_TERMINATED 129.0 condorpool - 14
1600113159 Data_Split_py_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 14
1600113158 clean_up_local_level_4_0 JOB_TERMINATED 130.0 local - 15
1600113159 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 15
1600113159 clean_up_local_level_4_0 POST_SCRIPT_STARTED 130.0 local - 15
1600113159 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 130.0 local - 15
1600113165 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 15
1600113164 stage_out_local_local_2_0 SUBMIT 132.0 local - 17
1600113165 VGG_model_py_ID0000004 SUBMIT 133.0 condorpool - 18
1600113167 stage_out_local_local_2_0 EXECUTE 132.0 local - 17
1600113169 VGG_model_py_ID0000004 EXECUTE 133.0 condorpool - 18
1600113171 stage_out_local_local_2_0 JOB_TERMINATED 132.0 local - 17
1600113175 stage_out_local_local_2_0 JOB_SUCCESS 0 local - 17
1600113175 stage_out_local_local_2_0 POST_SCRIPT_STARTED 132.0 local - 17
1600113175 stage_out_local_local_2_0 POST_SCRIPT_TERMINATED 132.0 local - 17
1600113180 stage_out_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 17
1600113185 register_local_2_0 SUBMIT 134.0 local - 19
1600113188 register_local_2_0 EXECUTE 134.0 local - 19
1600113192 register_local_2_0 JOB_TERMINATED 134.0 local - 19
1600113195 register_local_2_0 JOB_SUCCESS 0 local - 19
1600113195 register_local_2_0 POST_SCRIPT_STARTED 134.0 local - 19
1600113196 register_local_2_0 POST_SCRIPT_TERMINATED 134.0 local - 19
1600113200 register_local_2_0 POST_SCRIPT_SUCCESS 0 local - 19
1600113206 stage_out_local_local_1_0 JOB_TERMINATED 128.0 local - 13
1600113210 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 13
1600113210 stage_out_local_local_1_0 POST_SCRIPT_STARTED 128.0 local - 13
1600113210 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 128.0 local - 13
1600113215 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 13
1600113220 clean_up_local_level_5_0 SUBMIT 135.0 local - 20
1600113220 register_local_1_0 SUBMIT 136.0 local - 21
1600113223 clean_up_local_level_5_0 EXECUTE 135.0 local - 20
1600113223 register_local_1_0 EXECUTE 136.0 local - 21
1600113227 register_local_1_0 JOB_TERMINATED 136.0 local - 21
1600113230 register_local_1_0 JOB_SUCCESS 0 local - 21
1600113230 register_local_1_0 POST_SCRIPT_STARTED 136.0 local - 21
1600113231 register_local_1_0 POST_SCRIPT_TERMINATED 136.0 local - 21
1600113235 register_local_1_0 POST_SCRIPT_SUCCESS 0 local - 21
1600113231 clean_up_local_level_5_0 JOB_TERMINATED 135.0 local - 20
1600113235 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 20
1600113235 clean_up_local_level_5_0 POST_SCRIPT_STARTED 135.0 local - 20
1600113235 clean_up_local_level_5_0 POST_SCRIPT_TERMINATED 135.0 local - 20
1600113240 clean_up_local_level_5_0 POST_SCRIPT_SUCCESS 0 local - 20
1600113978 VGG_model_py_ID0000004 JOB_TERMINATED 133.0 condorpool - 18
1600113980 VGG_model_py_ID0000004 JOB_SUCCESS 0 condorpool - 18
1600113980 VGG_model_py_ID0000004 POST_SCRIPT_STARTED 133.0 condorpool - 18
1600113981 VGG_model_py_ID0000004 POST_SCRIPT_TERMINATED 133.0 condorpool - 18
1600113985 VGG_model_py_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 18
1600113990 clean_up_local_level_6_0 SUBMIT 142.0 local - 22
1600113990 stage_out_local_local_3_0 SUBMIT 143.0 local - 23
1600113993 clean_up_local_level_6_0 EXECUTE 142.0 local - 22
1600113993 stage_out_local_local_3_0 EXECUTE 143.0 local - 23
1600113996 stage_out_local_local_3_0 JOB_TERMINATED 143.0 local - 23
1600114000 stage_out_local_local_3_0 JOB_SUCCESS 0 local - 23
1600114000 stage_out_local_local_3_0 POST_SCRIPT_STARTED 143.0 local - 23
1600114000 stage_out_local_local_3_0 POST_SCRIPT_TERMINATED 143.0 local - 23
1600114005 stage_out_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 23
1600114009 clean_up_local_level_6_0 JOB_TERMINATED 142.0 local - 22
1600114010 clean_up_local_level_6_0 JOB_SUCCESS 0 local - 22
1600114010 clean_up_local_level_6_0 POST_SCRIPT_STARTED 142.0 local - 22
1600114010 clean_up_local_level_7_0 SUBMIT 144.0 local - 24
1600114010 clean_up_local_level_7_0 EXECUTE 144.0 local - 24
1600114010 register_local_3_0 SUBMIT 145.0 local - 25
1600114011 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 142.0 local - 22
1600114015 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 22
1600114012 clean_up_local_level_7_0 JOB_TERMINATED 144.0 local - 24
1600114015 clean_up_local_level_7_0 JOB_SUCCESS 0 local - 24
1600114015 clean_up_local_level_7_0 POST_SCRIPT_STARTED 144.0 local - 24
1600114012 register_local_3_0 EXECUTE 145.0 local - 25
1600114015 clean_up_local_level_7_0 POST_SCRIPT_TERMINATED 144.0 local - 24
1600114020 clean_up_local_level_7_0 POST_SCRIPT_SUCCESS 0 local - 24
1600114015 register_local_3_0 JOB_TERMINATED 145.0 local - 25
1600114020 register_local_3_0 JOB_SUCCESS 0 local - 25
1600114020 register_local_3_0 POST_SCRIPT_STARTED 145.0 local - 25
1600114020 register_local_3_0 POST_SCRIPT_TERMINATED 145.0 local - 25
1600114025 register_local_3_0 POST_SCRIPT_SUCCESS 0 local - 25
1600114025 cleanup_Cats_and_Dogs_0_local SUBMIT 146.0 local - 26
1600114028 cleanup_Cats_and_Dogs_0_local EXECUTE 146.0 local - 26
1600114030 cleanup_Cats_and_Dogs_0_local JOB_TERMINATED 146.0 local - 26
1600114030 cleanup_Cats_and_Dogs_0_local JOB_SUCCESS 0 local - 26
1600114030 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_STARTED 146.0 local - 26
1600114030 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_TERMINATED 146.0 local - 26
1600114035 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_SUCCESS 0 local - 26
1600114035 INTERNAL *** DAGMAN_FINISHED 0 ***
1600114037 INTERNAL *** MONITORD_FINISHED 0 ***
