1599768199 INTERNAL *** MONITORD_STARTED ***
1599768197 INTERNAL *** DAGMAN_STARTED 34.0 ***
1599768231 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 4
1599768226 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 37.0 local - 3
1599768231 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 3
1599768246 stage_in_local_local_0_0 JOB_TERMINATED 40.0 local - 6
1599768246 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 6
1599768246 stage_in_local_local_0_0 POST_SCRIPT_STARTED 40.0 local - 6
1599768248 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 40.0 local - 6
1599768252 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 6
1599768257 preprocess1_py_ID0000001 SUBMIT 43.0 condorpool - 9
1599768265 preprocess1_py_ID0000001 EXECUTE 43.0 condorpool - 9
1599768271 preprocess1_py_ID0000001 JOB_TERMINATED 43.0 condorpool - 9
1599768272 preprocess1_py_ID0000001 JOB_SUCCESS 0 condorpool - 9
1599768272 preprocess1_py_ID0000001 POST_SCRIPT_STARTED 43.0 condorpool - 9
1599768273 preprocess1_py_ID0000001 POST_SCRIPT_TERMINATED 43.0 condorpool - 9
1599768277 preprocess1_py_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 9
1599768282 clean_up_local_level_3_0 SUBMIT 44.0 local - 10
1599768282 stage_out_local_local_0_0 SUBMIT 45.0 local - 11
1599768282 Augmentation_py_ID0000002 SUBMIT 46.0 condorpool - 12
1599768283 stage_out_local_local_0_0 EXECUTE 45.0 local - 11
1599768283 clean_up_local_level_3_0 EXECUTE 44.0 local - 10
1599768285 Augmentation_py_ID0000002 EXECUTE 46.0 condorpool - 12
1599768299 clean_up_local_level_3_0 JOB_TERMINATED 44.0 local - 10
1599768302 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 10
1599768302 clean_up_local_level_3_0 POST_SCRIPT_STARTED 44.0 local - 10
1599768302 Augmentation_py_ID0000002 JOB_TERMINATED 46.0 condorpool - 12
1599768302 Augmentation_py_ID0000002 JOB_SUCCESS 0 condorpool - 12
1599768302 Augmentation_py_ID0000002 POST_SCRIPT_STARTED 46.0 condorpool - 12
1599768303 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 44.0 local - 10
1599768307 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 10
1599768305 Augmentation_py_ID0000002 POST_SCRIPT_TERMINATED 46.0 condorpool - 12
1599768307 Augmentation_py_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 12
1599768306 stage_out_local_local_0_0 JOB_TERMINATED 45.0 local - 11
1599768307 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 11
1599768307 stage_out_local_local_0_0 POST_SCRIPT_STARTED 45.0 local - 11
1599768308 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 45.0 local - 11
1599768313 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 11
1599768312 stage_out_local_local_1_0 SUBMIT 47.0 local - 13
1599768313 Data_Split_py_ID0000003 SUBMIT 48.0 condorpool - 14
1599768314 stage_out_local_local_1_0 EXECUTE 47.0 local - 13
1599768317 Data_Split_py_ID0000003 EXECUTE 48.0 condorpool - 14
1599768318 clean_up_local_level_4_0 SUBMIT 49.0 local - 15
1599768318 register_local_0_0 SUBMIT 50.0 local - 16
1599768319 clean_up_local_level_4_0 EXECUTE 49.0 local - 15
1599768319 register_local_0_0 EXECUTE 50.0 local - 16
1599768324 register_local_0_0 JOB_TERMINATED 50.0 local - 16
1599768328 register_local_0_0 JOB_SUCCESS 0 local - 16
1599768328 register_local_0_0 POST_SCRIPT_STARTED 50.0 local - 16
1599768327 Data_Split_py_ID0000003 JOB_TERMINATED 48.0 condorpool - 14
1599768328 Data_Split_py_ID0000003 JOB_SUCCESS 0 condorpool - 14
1599768328 Data_Split_py_ID0000003 POST_SCRIPT_STARTED 48.0 condorpool - 14
1599768328 register_local_0_0 POST_SCRIPT_TERMINATED 50.0 local - 16
1599768333 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 16
1599768329 Data_Split_py_ID0000003 POST_SCRIPT_TERMINATED 48.0 condorpool - 14
1599768333 Data_Split_py_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 14
1599768335 clean_up_local_level_4_0 JOB_TERMINATED 49.0 local - 15
1599768339 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 15
1599768339 clean_up_local_level_4_0 POST_SCRIPT_STARTED 49.0 local - 15
1599768338 stage_out_local_local_2_0 SUBMIT 51.0 local - 17
1599768338 stage_out_local_local_2_0 EXECUTE 51.0 local - 17
1599768339 VGG_model_py_ID0000004 SUBMIT 52.0 condorpool - 18
1599768339 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 49.0 local - 15
1599768344 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 15
1599768342 stage_out_local_local_2_0 JOB_TERMINATED 51.0 local - 17
1599768344 stage_out_local_local_2_0 JOB_SUCCESS 0 local - 17
1599768344 stage_out_local_local_2_0 POST_SCRIPT_STARTED 51.0 local - 17
1599768343 VGG_model_py_ID0000004 EXECUTE 52.0 condorpool - 18
1599768344 stage_out_local_local_2_0 POST_SCRIPT_TERMINATED 51.0 local - 17
1599768349 stage_out_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 17
1599768355 register_local_2_0 SUBMIT 53.0 local - 19
1599768356 register_local_2_0 EXECUTE 53.0 local - 19
1599768360 register_local_2_0 JOB_TERMINATED 53.0 local - 19
1599768365 register_local_2_0 JOB_SUCCESS 0 local - 19
1599768365 register_local_2_0 POST_SCRIPT_STARTED 53.0 local - 19
1599768365 register_local_2_0 POST_SCRIPT_TERMINATED 53.0 local - 19
1599768370 register_local_2_0 POST_SCRIPT_SUCCESS 0 local - 19
1599768376 stage_out_local_local_1_0 JOB_TERMINATED 47.0 local - 13
1599768380 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 13
1599768380 stage_out_local_local_1_0 POST_SCRIPT_STARTED 47.0 local - 13
1599768380 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 47.0 local - 13
1599768385 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 13
1599768391 clean_up_local_level_5_0 SUBMIT 54.0 local - 20
1599768391 register_local_1_0 SUBMIT 55.0 local - 21
1599768393 clean_up_local_level_5_0 EXECUTE 54.0 local - 20
1599768393 register_local_1_0 EXECUTE 55.0 local - 21
1599768396 register_local_1_0 JOB_TERMINATED 55.0 local - 21
1599768401 register_local_1_0 JOB_SUCCESS 0 local - 21
1599768401 register_local_1_0 POST_SCRIPT_STARTED 55.0 local - 21
1599768401 register_local_1_0 POST_SCRIPT_TERMINATED 55.0 local - 21
1599768406 register_local_1_0 POST_SCRIPT_SUCCESS 0 local - 21
1599768401 clean_up_local_level_5_0 JOB_TERMINATED 54.0 local - 20
1599768406 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 20
1599768406 clean_up_local_level_5_0 POST_SCRIPT_STARTED 54.0 local - 20
1599768406 clean_up_local_level_5_0 POST_SCRIPT_TERMINATED 54.0 local - 20
1599768411 clean_up_local_level_5_0 POST_SCRIPT_SUCCESS 0 local - 20
1599769169 VGG_model_py_ID0000004 JOB_TERMINATED 52.0 condorpool - 18
1599769171 VGG_model_py_ID0000004 JOB_SUCCESS 0 condorpool - 18
1599769171 VGG_model_py_ID0000004 POST_SCRIPT_STARTED 52.0 condorpool - 18
1599769173 VGG_model_py_ID0000004 POST_SCRIPT_TERMINATED 52.0 condorpool - 18
1599769176 VGG_model_py_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 18
1599769181 clean_up_local_level_6_0 SUBMIT 57.0 local - 22
1599769181 stage_out_local_local_3_0 SUBMIT 58.0 local - 23
1599769182 hpo_checkpointing_py_ID0000005 SUBMIT 59.0 condorpool - 24
1599769183 clean_up_local_level_6_0 EXECUTE 57.0 local - 22
1599769183 stage_out_local_local_3_0 EXECUTE 58.0 local - 23
1599769185 clean_up_local_level_6_0 JOB_TERMINATED 57.0 local - 22
1599769187 clean_up_local_level_6_0 JOB_SUCCESS 0 local - 22
1599769187 clean_up_local_level_6_0 POST_SCRIPT_STARTED 57.0 local - 22
1599769187 stage_out_local_local_3_0 JOB_TERMINATED 58.0 local - 23
1599769192 stage_out_local_local_3_0 JOB_SUCCESS 0 local - 23
1599769192 stage_out_local_local_3_0 POST_SCRIPT_STARTED 58.0 local - 23
1599769187 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 57.0 local - 22
1599769192 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 22
1599769190 hpo_checkpointing_py_ID0000005 EXECUTE 59.0 condorpool - 24
1599769193 stage_out_local_local_3_0 POST_SCRIPT_TERMINATED 58.0 local - 23
1599769197 stage_out_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 23
1599769202 register_local_3_0 SUBMIT 60.0 local - 25
1599769205 register_local_3_0 EXECUTE 60.0 local - 25
1599769209 register_local_3_0 JOB_TERMINATED 60.0 local - 25
1599769212 register_local_3_0 JOB_SUCCESS 0 local - 25
1599769212 register_local_3_0 POST_SCRIPT_STARTED 60.0 local - 25
1599769212 register_local_3_0 POST_SCRIPT_TERMINATED 60.0 local - 25
1599769217 register_local_3_0 POST_SCRIPT_SUCCESS 0 local - 25
1599770236 hpo_checkpointing_py_ID0000005 JOB_TERMINATED 59.0 condorpool - 24
1599770237 hpo_checkpointing_py_ID0000005 JOB_FAILURE 1 condorpool - 24
1599770237 hpo_checkpointing_py_ID0000005 POST_SCRIPT_STARTED 59.0 condorpool - 24
1599770239 hpo_checkpointing_py_ID0000005 POST_SCRIPT_TERMINATED 59.0 condorpool - 24
1599770242 hpo_checkpointing_py_ID0000005 POST_SCRIPT_FAILURE 1 condorpool - 24
1599770249 hpo_checkpointing_py_ID0000005 SUBMIT 116.0 condorpool - 26
1599770261 hpo_checkpointing_py_ID0000005 EXECUTE 116.0 condorpool - 26
1599771419 hpo_checkpointing_py_ID0000005 JOB_TERMINATED 116.0 condorpool - 26
1599771424 hpo_checkpointing_py_ID0000005 JOB_FAILURE 137 condorpool - 26
1599771424 hpo_checkpointing_py_ID0000005 POST_SCRIPT_STARTED 116.0 condorpool - 26
1599771424 hpo_checkpointing_py_ID0000005 POST_SCRIPT_TERMINATED 116.0 condorpool - 26
1599771429 hpo_checkpointing_py_ID0000005 POST_SCRIPT_FAILURE 1 condorpool - 26
1599771436 hpo_checkpointing_py_ID0000005 SUBMIT 133.0 condorpool - 27
1599771446 hpo_checkpointing_py_ID0000005 EXECUTE 133.0 condorpool - 27
1599772639 hpo_checkpointing_py_ID0000005 JOB_TERMINATED 133.0 condorpool - 27
1599772641 hpo_checkpointing_py_ID0000005 JOB_FAILURE 1 condorpool - 27
1599772641 hpo_checkpointing_py_ID0000005 POST_SCRIPT_STARTED 133.0 condorpool - 27
1599772641 hpo_checkpointing_py_ID0000005 POST_SCRIPT_TERMINATED 133.0 condorpool - 27
1599772646 hpo_checkpointing_py_ID0000005 POST_SCRIPT_FAILURE 1 condorpool - 27
1599772652 hpo_checkpointing_py_ID0000005 SUBMIT 142.0 condorpool - 28
1599772660 hpo_checkpointing_py_ID0000005 EXECUTE 142.0 condorpool - 28
1599773659 hpo_checkpointing_py_ID0000005 JOB_TERMINATED 142.0 condorpool - 28
1599773662 hpo_checkpointing_py_ID0000005 JOB_FAILURE 1 condorpool - 28
1599773662 hpo_checkpointing_py_ID0000005 POST_SCRIPT_STARTED 142.0 condorpool - 28
1599773662 hpo_checkpointing_py_ID0000005 POST_SCRIPT_TERMINATED 142.0 condorpool - 28
1599773667 hpo_checkpointing_py_ID0000005 POST_SCRIPT_FAILURE 1 condorpool - 28
1599773673 hpo_checkpointing_py_ID0000005 SUBMIT 146.0 condorpool - 29
1599773678 hpo_checkpointing_py_ID0000005 EXECUTE 146.0 condorpool - 29
1599774685 hpo_checkpointing_py_ID0000005 JOB_TERMINATED 146.0 condorpool - 29
1599774688 hpo_checkpointing_py_ID0000005 JOB_FAILURE 1 condorpool - 29
1599774688 hpo_checkpointing_py_ID0000005 POST_SCRIPT_STARTED 146.0 condorpool - 29
1599774689 hpo_checkpointing_py_ID0000005 POST_SCRIPT_TERMINATED 146.0 condorpool - 29
1599774693 hpo_checkpointing_py_ID0000005 POST_SCRIPT_FAILURE 1 condorpool - 29
1599774699 hpo_checkpointing_py_ID0000005 SUBMIT 149.0 condorpool - 30
1599774710 hpo_checkpointing_py_ID0000005 EXECUTE 149.0 condorpool - 30
1599775718 hpo_checkpointing_py_ID0000005 JOB_TERMINATED 149.0 condorpool - 30
1599775719 hpo_checkpointing_py_ID0000005 JOB_FAILURE 1 condorpool - 30
1599775719 hpo_checkpointing_py_ID0000005 POST_SCRIPT_STARTED 149.0 condorpool - 30
1599775719 hpo_checkpointing_py_ID0000005 POST_SCRIPT_TERMINATED 149.0 condorpool - 30
1599775724 hpo_checkpointing_py_ID0000005 POST_SCRIPT_FAILURE 1 condorpool - 30
1599775730 hpo_checkpointing_py_ID0000005 SUBMIT 174.0 condorpool - 31
1599775735 hpo_checkpointing_py_ID0000005 EXECUTE 174.0 condorpool - 31
1599776712 hpo_checkpointing_py_ID0000005 JOB_TERMINATED 174.0 condorpool - 31
1599776715 hpo_checkpointing_py_ID0000005 JOB_FAILURE 1 condorpool - 31
1599776715 hpo_checkpointing_py_ID0000005 POST_SCRIPT_STARTED 174.0 condorpool - 31
1599776715 hpo_checkpointing_py_ID0000005 POST_SCRIPT_TERMINATED 174.0 condorpool - 31
1599776720 hpo_checkpointing_py_ID0000005 POST_SCRIPT_FAILURE 1 condorpool - 31
1599776726 hpo_checkpointing_py_ID0000005 SUBMIT 179.0 condorpool - 32
1599776732 hpo_checkpointing_py_ID0000005 EXECUTE 179.0 condorpool - 32
1599777928 hpo_checkpointing_py_ID0000005 JOB_TERMINATED 179.0 condorpool - 32
1599777931 hpo_checkpointing_py_ID0000005 JOB_FAILURE 1 condorpool - 32
1599777931 hpo_checkpointing_py_ID0000005 POST_SCRIPT_STARTED 179.0 condorpool - 32
1599777931 hpo_checkpointing_py_ID0000005 POST_SCRIPT_TERMINATED 179.0 condorpool - 32
1599777936 hpo_checkpointing_py_ID0000005 POST_SCRIPT_FAILURE 1 condorpool - 32
1599777942 hpo_checkpointing_py_ID0000005 SUBMIT 222.0 condorpool - 33
1599777953 hpo_checkpointing_py_ID0000005 EXECUTE 222.0 condorpool - 33
1599778991 hpo_checkpointing_py_ID0000005 JOB_TERMINATED 222.0 condorpool - 33
1599778992 hpo_checkpointing_py_ID0000005 JOB_FAILURE 1 condorpool - 33
1599778992 hpo_checkpointing_py_ID0000005 POST_SCRIPT_STARTED 222.0 condorpool - 33
1599778992 hpo_checkpointing_py_ID0000005 POST_SCRIPT_TERMINATED 222.0 condorpool - 33
1599778997 hpo_checkpointing_py_ID0000005 POST_SCRIPT_FAILURE 1 condorpool - 33
1599779003 hpo_checkpointing_py_ID0000005 SUBMIT 234.0 condorpool - 34
1599779008 hpo_checkpointing_py_ID0000005 EXECUTE 234.0 condorpool - 34
1599779833 hpo_checkpointing_py_ID0000005 JOB_TERMINATED 234.0 condorpool - 34
1599779838 hpo_checkpointing_py_ID0000005 JOB_FAILURE 1 condorpool - 34
1599779838 hpo_checkpointing_py_ID0000005 POST_SCRIPT_STARTED 234.0 condorpool - 34
1599779838 hpo_checkpointing_py_ID0000005 POST_SCRIPT_TERMINATED 234.0 condorpool - 34
1599779843 hpo_checkpointing_py_ID0000005 POST_SCRIPT_FAILURE 1 condorpool - 34
1599779849 hpo_checkpointing_py_ID0000005 SUBMIT 240.0 condorpool - 35
1599779860 hpo_checkpointing_py_ID0000005 EXECUTE 240.0 condorpool - 35
