1598497395 INTERNAL *** MONITORD_STARTED ***
1598497393 INTERNAL *** DAGMAN_STARTED 11.0 ***
1598499310 preprocess1_py_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 9
1598499315 clean_up_local_level_3_0 SUBMIT 46.0 local - 10
1598499315 stage_out_local_local_0_0 SUBMIT 47.0 local - 11
1598499315 Augmentation_py_ID0000002 SUBMIT 48.0 condorpool - 12
1598499318 Augmentation_py_ID0000002 EXECUTE 48.0 condorpool - 12
1598499318 clean_up_local_level_3_0 EXECUTE 46.0 local - 10
1598499318 stage_out_local_local_0_0 EXECUTE 47.0 local - 11
1598499334 clean_up_local_level_3_0 JOB_TERMINATED 46.0 local - 10
1598499335 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 10
1598499335 clean_up_local_level_3_0 POST_SCRIPT_STARTED 46.0 local - 10
1598499336 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 46.0 local - 10
1598499340 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 10
1598499342 Augmentation_py_ID0000002 JOB_TERMINATED 48.0 condorpool - 12
1598499345 Augmentation_py_ID0000002 JOB_SUCCESS 0 condorpool - 12
1598499345 Augmentation_py_ID0000002 POST_SCRIPT_STARTED 48.0 condorpool - 12
1598499349 Augmentation_py_ID0000002 POST_SCRIPT_TERMINATED 48.0 condorpool - 12
1598499350 Augmentation_py_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 12
1598499350 stage_out_local_local_0_0 JOB_TERMINATED 47.0 local - 11
1598499355 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 11
1598499355 stage_out_local_local_0_0 POST_SCRIPT_STARTED 47.0 local - 11
1598499355 stage_out_local_local_1_0 SUBMIT 49.0 local - 13
1598499355 Data_Split_py_ID0000003 SUBMIT 50.0 condorpool - 14
1598499356 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 47.0 local - 11
1598499360 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 11
1598499358 stage_out_local_local_1_0 EXECUTE 49.0 local - 13
1598499359 Data_Split_py_ID0000003 EXECUTE 50.0 condorpool - 14
1598499365 clean_up_local_level_4_0 SUBMIT 51.0 local - 15
1598499365 register_local_0_0 SUBMIT 52.0 local - 16
1598499368 register_local_0_0 EXECUTE 52.0 local - 16
1598499368 clean_up_local_level_4_0 EXECUTE 51.0 local - 15
1598499372 Data_Split_py_ID0000003 JOB_TERMINATED 50.0 condorpool - 14
1598499375 Data_Split_py_ID0000003 JOB_SUCCESS 0 condorpool - 14
1598499375 Data_Split_py_ID0000003 POST_SCRIPT_STARTED 50.0 condorpool - 14
1598499375 register_local_0_0 JOB_TERMINATED 52.0 local - 16
1598499375 register_local_0_0 JOB_SUCCESS 0 local - 16
1598499375 register_local_0_0 POST_SCRIPT_STARTED 52.0 local - 16
1598499375 register_local_0_0 POST_SCRIPT_TERMINATED 52.0 local - 16
1598499380 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 16
1598499376 Data_Split_py_ID0000003 POST_SCRIPT_TERMINATED 50.0 condorpool - 14
1598499380 Data_Split_py_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 14
1598499385 clean_up_local_level_4_0 JOB_TERMINATED 51.0 local - 15
1598499386 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 15
1598499386 clean_up_local_level_4_0 POST_SCRIPT_STARTED 51.0 local - 15
1598499385 stage_out_local_local_2_0 SUBMIT 53.0 local - 17
1598499385 stage_out_local_local_2_0 EXECUTE 53.0 local - 17
1598499386 VGG_model_py_ID0000004 SUBMIT 54.0 condorpool - 18
1598499387 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 51.0 local - 15
1598499391 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 15
1598499390 stage_out_local_local_2_0 JOB_TERMINATED 53.0 local - 17
1598499391 stage_out_local_local_2_0 JOB_SUCCESS 0 local - 17
1598499391 stage_out_local_local_2_0 POST_SCRIPT_STARTED 53.0 local - 17
1598499391 VGG_model_py_ID0000004 EXECUTE 54.0 condorpool - 18
1598499391 stage_out_local_local_2_0 POST_SCRIPT_TERMINATED 53.0 local - 17
1598499396 stage_out_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 17
1598499401 register_local_2_0 SUBMIT 55.0 local - 19
1598499405 register_local_2_0 EXECUTE 55.0 local - 19
1598499409 register_local_2_0 JOB_TERMINATED 55.0 local - 19
1598499411 register_local_2_0 JOB_SUCCESS 0 local - 19
1598499411 register_local_2_0 POST_SCRIPT_STARTED 55.0 local - 19
1598499412 register_local_2_0 POST_SCRIPT_TERMINATED 55.0 local - 19
1598499416 register_local_2_0 POST_SCRIPT_SUCCESS 0 local - 19
1598499430 stage_out_local_local_1_0 JOB_TERMINATED 49.0 local - 13
1598499431 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 13
1598499431 stage_out_local_local_1_0 POST_SCRIPT_STARTED 49.0 local - 13
1598499431 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 49.0 local - 13
1598499436 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 13
1598499441 clean_up_local_level_5_0 SUBMIT 56.0 local - 20
1598499441 register_local_1_0 SUBMIT 57.0 local - 21
1598499446 register_local_1_0 EXECUTE 57.0 local - 21
1598499446 clean_up_local_level_5_0 EXECUTE 56.0 local - 20
1598499450 register_local_1_0 JOB_TERMINATED 57.0 local - 21
1598499451 register_local_1_0 JOB_SUCCESS 0 local - 21
1598499451 register_local_1_0 POST_SCRIPT_STARTED 57.0 local - 21
1598499452 register_local_1_0 POST_SCRIPT_TERMINATED 57.0 local - 21
1598499456 register_local_1_0 POST_SCRIPT_SUCCESS 0 local - 21
1598499455 clean_up_local_level_5_0 JOB_TERMINATED 56.0 local - 20
1598499456 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 20
1598499456 clean_up_local_level_5_0 POST_SCRIPT_STARTED 56.0 local - 20
1598499456 clean_up_local_level_5_0 POST_SCRIPT_TERMINATED 56.0 local - 20
1598499461 clean_up_local_level_5_0 POST_SCRIPT_SUCCESS 0 local - 20
1598500236 VGG_model_py_ID0000004 JOB_TERMINATED 54.0 condorpool - 18
1598500236 VGG_model_py_ID0000004 JOB_SUCCESS 0 condorpool - 18
1598500236 VGG_model_py_ID0000004 POST_SCRIPT_STARTED 54.0 condorpool - 18
1598500237 VGG_model_py_ID0000004 POST_SCRIPT_TERMINATED 54.0 condorpool - 18
1598500241 VGG_model_py_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 18
1598500246 clean_up_local_level_6_0 SUBMIT 58.0 local - 22
1598500246 stage_out_local_local_3_0 SUBMIT 59.0 local - 23
1598500247 Optuna_py_ID0000005 SUBMIT 60.0 condorpool - 24
1598500250 clean_up_local_level_6_0 EXECUTE 58.0 local - 22
1598500250 stage_out_local_local_3_0 EXECUTE 59.0 local - 23
1598500251 Optuna_py_ID0000005 EXECUTE 60.0 condorpool - 24
1598500252 clean_up_local_level_6_0 JOB_TERMINATED 58.0 local - 22
1598500257 clean_up_local_level_6_0 JOB_SUCCESS 0 local - 22
1598500257 clean_up_local_level_6_0 POST_SCRIPT_STARTED 58.0 local - 22
1598500253 stage_out_local_local_3_0 JOB_TERMINATED 59.0 local - 23
1598500257 stage_out_local_local_3_0 JOB_SUCCESS 0 local - 23
1598500257 stage_out_local_local_3_0 POST_SCRIPT_STARTED 59.0 local - 23
1598500257 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 58.0 local - 22
1598500262 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 22
1598500257 stage_out_local_local_3_0 POST_SCRIPT_TERMINATED 59.0 local - 23
1598500262 stage_out_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 23
1598500267 register_local_3_0 SUBMIT 61.0 local - 25
1598500270 register_local_3_0 EXECUTE 61.0 local - 25
1598500273 register_local_3_0 JOB_TERMINATED 61.0 local - 25
1598500277 register_local_3_0 JOB_SUCCESS 0 local - 25
1598500277 register_local_3_0 POST_SCRIPT_STARTED 61.0 local - 25
1598500278 register_local_3_0 POST_SCRIPT_TERMINATED 61.0 local - 25
1598500282 register_local_3_0 POST_SCRIPT_SUCCESS 0 local - 25
1598501745 Optuna_py_ID0000005 JOB_TERMINATED 60.0 condorpool - 24
1598501747 Optuna_py_ID0000005 JOB_SUCCESS 0 condorpool - 24
1598501747 Optuna_py_ID0000005 POST_SCRIPT_STARTED 60.0 condorpool - 24
1598501748 Optuna_py_ID0000005 POST_SCRIPT_TERMINATED 60.0 condorpool - 24
1598501752 Optuna_py_ID0000005 POST_SCRIPT_SUCCESS 0 condorpool - 24
1598501757 clean_up_local_level_7_0 SUBMIT 67.0 local - 26
1598501757 stage_out_local_local_4_0 SUBMIT 68.0 local - 27
1598501762 stage_out_local_local_4_0 EXECUTE 68.0 local - 27
1598501762 clean_up_local_level_7_0 EXECUTE 67.0 local - 26
1598501766 stage_out_local_local_4_0 JOB_TERMINATED 68.0 local - 27
1598501767 stage_out_local_local_4_0 JOB_SUCCESS 0 local - 27
1598501767 stage_out_local_local_4_0 POST_SCRIPT_STARTED 68.0 local - 27
1598501767 stage_out_local_local_4_0 POST_SCRIPT_TERMINATED 68.0 local - 27
1598501772 stage_out_local_local_4_0 POST_SCRIPT_SUCCESS 0 local - 27
1598501777 clean_up_local_level_8_0 SUBMIT 69.0 local - 28
1598501777 register_local_4_0 SUBMIT 70.0 local - 29
1598501778 clean_up_local_level_7_0 JOB_TERMINATED 67.0 local - 26
1598501782 clean_up_local_level_7_0 JOB_SUCCESS 0 local - 26
1598501782 clean_up_local_level_7_0 POST_SCRIPT_STARTED 67.0 local - 26
1598501778 register_local_4_0 EXECUTE 70.0 local - 29
1598501778 clean_up_local_level_8_0 EXECUTE 69.0 local - 28
1598501781 register_local_4_0 JOB_TERMINATED 70.0 local - 29
1598501782 register_local_4_0 JOB_SUCCESS 0 local - 29
1598501782 register_local_4_0 POST_SCRIPT_STARTED 70.0 local - 29
1598501782 clean_up_local_level_8_0 JOB_TERMINATED 69.0 local - 28
1598501787 clean_up_local_level_8_0 JOB_SUCCESS 0 local - 28
1598501787 clean_up_local_level_8_0 POST_SCRIPT_STARTED 69.0 local - 28
1598501783 register_local_4_0 POST_SCRIPT_TERMINATED 70.0 local - 29
1598501787 register_local_4_0 POST_SCRIPT_SUCCESS 0 local - 29
1598501783 clean_up_local_level_7_0 POST_SCRIPT_TERMINATED 67.0 local - 26
1598501787 clean_up_local_level_7_0 POST_SCRIPT_SUCCESS 0 local - 26
1598501787 clean_up_local_level_8_0 POST_SCRIPT_TERMINATED 69.0 local - 28
1598501792 clean_up_local_level_8_0 POST_SCRIPT_SUCCESS 0 local - 28
1598501797 cleanup_Cats_and_Dogs_0_local SUBMIT 71.0 local - 30
1598501802 cleanup_Cats_and_Dogs_0_local EXECUTE 71.0 local - 30
1598501804 cleanup_Cats_and_Dogs_0_local JOB_TERMINATED 71.0 local - 30
1598501807 cleanup_Cats_and_Dogs_0_local JOB_SUCCESS 0 local - 30
1598501807 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_STARTED 71.0 local - 30
1598501807 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_TERMINATED 71.0 local - 30
1598501812 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_SUCCESS 0 local - 30
1598501812 INTERNAL *** DAGMAN_FINISHED 0 ***
1598501814 INTERNAL *** MONITORD_FINISHED 0 ***
