1600965292 INTERNAL *** MONITORD_STARTED ***
1600965290 INTERNAL *** DAGMAN_STARTED 460.0 ***
1600965366 Data_Split_py_ID0000003 SUBMIT 474.0 condorpool - 14
1600965367 clean_up_local_level_3_0 JOB_TERMINATED 470.0 local - 10
1600965371 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 10
1600965371 clean_up_local_level_3_0 POST_SCRIPT_STARTED 470.0 local - 10
1600965367 stage_out_local_local_1_0 EXECUTE 473.0 local - 13
1600965368 Data_Split_py_ID0000003 EXECUTE 474.0 condorpool - 14
1600965370 Data_Split_py_ID0000003 JOB_TERMINATED 474.0 condorpool - 14
1600965371 Data_Split_py_ID0000003 JOB_SUCCESS 0 condorpool - 14
1600965371 Data_Split_py_ID0000003 POST_SCRIPT_STARTED 474.0 condorpool - 14
1600965371 clean_up_local_level_4_0 SUBMIT 475.0 local - 15
1600965371 register_local_0_0 SUBMIT 476.0 local - 16
1600965371 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 470.0 local - 10
1600965376 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 10
1600965371 Data_Split_py_ID0000003 POST_SCRIPT_TERMINATED 474.0 condorpool - 14
1600965376 Data_Split_py_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 14
1600965373 register_local_0_0 EXECUTE 476.0 local - 16
1600965373 clean_up_local_level_4_0 EXECUTE 475.0 local - 15
1600965375 stage_out_local_local_1_0 JOB_TERMINATED 473.0 local - 13
1600965376 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 13
1600965376 stage_out_local_local_1_0 POST_SCRIPT_STARTED 473.0 local - 13
1600965375 register_local_0_0 JOB_TERMINATED 476.0 local - 16
1600965376 register_local_0_0 JOB_SUCCESS 0 local - 16
1600965376 register_local_0_0 POST_SCRIPT_STARTED 476.0 local - 16
1600965377 register_local_0_0 POST_SCRIPT_TERMINATED 476.0 local - 16
1600965381 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 16
1600965377 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 473.0 local - 13
1600965381 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 13
1600965381 stage_out_local_local_2_0 SUBMIT 477.0 local - 17
1600965381 VGG_model_py_ID0000004 SUBMIT 478.0 condorpool - 18
1600965382 VGG_model_py_ID0000004 EXECUTE 478.0 condorpool - 18
1600965383 stage_out_local_local_2_0 EXECUTE 477.0 local - 17
1600965386 clean_up_local_level_5_0 SUBMIT 479.0 local - 19
1600965386 register_local_1_0 SUBMIT 480.0 local - 20
1600965387 stage_out_local_local_2_0 JOB_TERMINATED 477.0 local - 17
1600965391 stage_out_local_local_2_0 JOB_SUCCESS 0 local - 17
1600965391 stage_out_local_local_2_0 POST_SCRIPT_STARTED 477.0 local - 17
1600965387 register_local_1_0 EXECUTE 480.0 local - 20
1600965387 clean_up_local_level_5_0 EXECUTE 479.0 local - 19
1600965389 clean_up_local_level_4_0 JOB_TERMINATED 475.0 local - 15
1600965391 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 15
1600965391 clean_up_local_level_4_0 POST_SCRIPT_STARTED 475.0 local - 15
1600965390 register_local_1_0 JOB_TERMINATED 480.0 local - 20
1600965391 register_local_1_0 JOB_SUCCESS 0 local - 20
1600965391 register_local_1_0 POST_SCRIPT_STARTED 480.0 local - 20
1600965391 register_local_1_0 POST_SCRIPT_TERMINATED 480.0 local - 20
1600965396 register_local_1_0 POST_SCRIPT_SUCCESS 0 local - 20
1600965391 stage_out_local_local_2_0 POST_SCRIPT_TERMINATED 477.0 local - 17
1600965396 stage_out_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 17
1600965391 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 475.0 local - 15
1600965396 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 15
1600965395 clean_up_local_level_5_0 JOB_TERMINATED 479.0 local - 19
1600965396 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 19
1600965396 clean_up_local_level_5_0 POST_SCRIPT_STARTED 479.0 local - 19
1600965397 clean_up_local_level_5_0 POST_SCRIPT_TERMINATED 479.0 local - 19
1600965401 clean_up_local_level_5_0 POST_SCRIPT_SUCCESS 0 local - 19
1600965401 register_local_2_0 SUBMIT 481.0 local - 21
1600965404 register_local_2_0 EXECUTE 481.0 local - 21
1600965406 register_local_2_0 JOB_TERMINATED 481.0 local - 21
1600965411 register_local_2_0 JOB_SUCCESS 0 local - 21
1600965411 register_local_2_0 POST_SCRIPT_STARTED 481.0 local - 21
1600965411 register_local_2_0 POST_SCRIPT_TERMINATED 481.0 local - 21
1600965416 register_local_2_0 POST_SCRIPT_SUCCESS 0 local - 21
1600965418 VGG_model_py_ID0000004 JOB_TERMINATED 478.0 condorpool - 18
1600965421 VGG_model_py_ID0000004 JOB_SUCCESS 0 condorpool - 18
1600965421 VGG_model_py_ID0000004 POST_SCRIPT_STARTED 478.0 condorpool - 18
1600965421 VGG_model_py_ID0000004 POST_SCRIPT_TERMINATED 478.0 condorpool - 18
1600965426 VGG_model_py_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 18
1600965431 clean_up_local_level_6_0 SUBMIT 482.0 local - 22
1600965431 stage_out_local_local_3_0 SUBMIT 483.0 local - 23
1600965435 stage_out_local_local_3_0 EXECUTE 483.0 local - 23
1600965435 clean_up_local_level_6_0 EXECUTE 482.0 local - 22
1600965438 stage_out_local_local_3_0 JOB_TERMINATED 483.0 local - 23
1600965441 stage_out_local_local_3_0 JOB_SUCCESS 0 local - 23
1600965441 stage_out_local_local_3_0 POST_SCRIPT_STARTED 483.0 local - 23
1600965442 stage_out_local_local_3_0 POST_SCRIPT_TERMINATED 483.0 local - 23
1600965446 stage_out_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 23
1600965451 clean_up_local_level_7_0 SUBMIT 484.0 local - 24
1600965451 register_local_3_0 SUBMIT 485.0 local - 25
1600965451 clean_up_local_level_6_0 JOB_TERMINATED 482.0 local - 22
1600965456 clean_up_local_level_6_0 JOB_SUCCESS 0 local - 22
1600965456 clean_up_local_level_6_0 POST_SCRIPT_STARTED 482.0 local - 22
1600965451 register_local_3_0 EXECUTE 485.0 local - 25
1600965451 clean_up_local_level_7_0 EXECUTE 484.0 local - 24
1600965453 clean_up_local_level_7_0 JOB_TERMINATED 484.0 local - 24
1600965456 clean_up_local_level_7_0 JOB_SUCCESS 0 local - 24
1600965456 clean_up_local_level_7_0 POST_SCRIPT_STARTED 484.0 local - 24
1600965453 register_local_3_0 JOB_TERMINATED 485.0 local - 25
1600965456 register_local_3_0 JOB_SUCCESS 0 local - 25
1600965456 register_local_3_0 POST_SCRIPT_STARTED 485.0 local - 25
1600965456 register_local_3_0 POST_SCRIPT_TERMINATED 485.0 local - 25
1600965461 register_local_3_0 POST_SCRIPT_SUCCESS 0 local - 25
1600965456 clean_up_local_level_7_0 POST_SCRIPT_TERMINATED 484.0 local - 24
1600965461 clean_up_local_level_7_0 POST_SCRIPT_SUCCESS 0 local - 24
1600965456 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 482.0 local - 22
1600965461 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 22
1600965466 cleanup_Cats_and_Dogs_0_local SUBMIT 486.0 local - 26
1600965471 cleanup_Cats_and_Dogs_0_local EXECUTE 486.0 local - 26
1600965473 cleanup_Cats_and_Dogs_0_local JOB_TERMINATED 486.0 local - 26
1600965476 cleanup_Cats_and_Dogs_0_local JOB_SUCCESS 0 local - 26
1600965476 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_STARTED 486.0 local - 26
1600965476 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_TERMINATED 486.0 local - 26
1600965481 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_SUCCESS 0 local - 26
1600965481 INTERNAL *** DAGMAN_FINISHED 0 ***
1600965483 INTERNAL *** MONITORD_FINISHED 0 ***
