1600925513 INTERNAL *** MONITORD_STARTED ***
1600925511 INTERNAL *** DAGMAN_STARTED 244.0 ***
1600925546 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1600925542 stage_in_local_local_0_0 JOB_TERMINATED 250.0 local - 6
1600925546 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 6
1600925546 stage_in_local_local_0_0 POST_SCRIPT_STARTED 250.0 local - 6
1600925547 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 250.0 local - 6
1600925551 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 6
1600925556 preprocess1_py_ID0000001 SUBMIT 256.0 condorpool - 9
1600925561 preprocess1_py_ID0000001 EXECUTE 256.0 condorpool - 9
1600925564 preprocess1_py_ID0000001 JOB_TERMINATED 256.0 condorpool - 9
1600925566 preprocess1_py_ID0000001 JOB_SUCCESS 0 condorpool - 9
1600925566 preprocess1_py_ID0000001 POST_SCRIPT_STARTED 256.0 condorpool - 9
1600925566 preprocess1_py_ID0000001 POST_SCRIPT_TERMINATED 256.0 condorpool - 9
1600925571 preprocess1_py_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 9
1600925576 clean_up_local_level_3_0 SUBMIT 263.0 local - 10
1600925576 stage_out_local_local_0_0 SUBMIT 264.0 local - 11
1600925576 Augmentation_py_ID0000002 SUBMIT 265.0 condorpool - 12
1600925578 clean_up_local_level_3_0 EXECUTE 263.0 local - 10
1600925578 stage_out_local_local_0_0 EXECUTE 264.0 local - 11
1600925578 Augmentation_py_ID0000002 EXECUTE 265.0 condorpool - 12
1600925581 Augmentation_py_ID0000002 JOB_TERMINATED 265.0 condorpool - 12
1600925581 Augmentation_py_ID0000002 JOB_SUCCESS 0 condorpool - 12
1600925581 Augmentation_py_ID0000002 POST_SCRIPT_STARTED 265.0 condorpool - 12
1600925582 Augmentation_py_ID0000002 POST_SCRIPT_TERMINATED 265.0 condorpool - 12
1600925586 Augmentation_py_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 12
1600925582 stage_out_local_local_0_0 JOB_TERMINATED 264.0 local - 11
1600925586 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 11
1600925586 stage_out_local_local_0_0 POST_SCRIPT_STARTED 264.0 local - 11
1600925586 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 264.0 local - 11
1600925591 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 11
1600925591 stage_out_local_local_1_0 SUBMIT 267.0 local - 13
1600925591 Data_Split_py_ID0000003 SUBMIT 268.0 condorpool - 14
1600925592 clean_up_local_level_3_0 JOB_TERMINATED 263.0 local - 10
1600925596 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 10
1600925596 clean_up_local_level_3_0 POST_SCRIPT_STARTED 263.0 local - 10
1600925592 stage_out_local_local_1_0 EXECUTE 267.0 local - 13
1600925593 Data_Split_py_ID0000003 EXECUTE 268.0 condorpool - 14
1600925595 Data_Split_py_ID0000003 JOB_TERMINATED 268.0 condorpool - 14
1600925596 Data_Split_py_ID0000003 JOB_SUCCESS 0 condorpool - 14
1600925596 Data_Split_py_ID0000003 POST_SCRIPT_STARTED 268.0 condorpool - 14
1600925596 clean_up_local_level_4_0 SUBMIT 269.0 local - 15
1600925596 register_local_0_0 SUBMIT 270.0 local - 16
1600925596 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 263.0 local - 10
1600925601 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 10
1600925597 Data_Split_py_ID0000003 POST_SCRIPT_TERMINATED 268.0 condorpool - 14
1600925601 Data_Split_py_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 14
1600925598 clean_up_local_level_4_0 EXECUTE 269.0 local - 15
1600925598 register_local_0_0 EXECUTE 270.0 local - 16
1600925600 stage_out_local_local_1_0 JOB_TERMINATED 267.0 local - 13
1600925601 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 13
1600925601 stage_out_local_local_1_0 POST_SCRIPT_STARTED 267.0 local - 13
1600925601 register_local_0_0 JOB_TERMINATED 270.0 local - 16
1600925601 register_local_0_0 JOB_SUCCESS 0 local - 16
1600925601 register_local_0_0 POST_SCRIPT_STARTED 270.0 local - 16
1600925601 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 267.0 local - 13
1600925606 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 13
1600925601 register_local_0_0 POST_SCRIPT_TERMINATED 270.0 local - 16
1600925606 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 16
1600925606 stage_out_local_local_2_0 SUBMIT 274.0 local - 17
1600925606 stage_out_local_local_2_0 EXECUTE 274.0 local - 17
1600925606 VGG_model_py_ID0000004 SUBMIT 275.0 condorpool - 18
1600925608 VGG_model_py_ID0000004 EXECUTE 275.0 condorpool - 18
1600925610 stage_out_local_local_2_0 JOB_TERMINATED 274.0 local - 17
1600925611 stage_out_local_local_2_0 JOB_SUCCESS 0 local - 17
1600925611 stage_out_local_local_2_0 POST_SCRIPT_STARTED 274.0 local - 17
1600925611 clean_up_local_level_5_0 SUBMIT 276.0 local - 19
1600925611 clean_up_local_level_5_0 EXECUTE 276.0 local - 19
1600925611 register_local_1_0 SUBMIT 277.0 local - 20
1600925611 stage_out_local_local_2_0 POST_SCRIPT_TERMINATED 274.0 local - 17
1600925616 stage_out_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 17
1600925614 register_local_1_0 EXECUTE 277.0 local - 20
1600925614 clean_up_local_level_4_0 JOB_TERMINATED 269.0 local - 15
1600925616 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 15
1600925616 clean_up_local_level_4_0 POST_SCRIPT_STARTED 269.0 local - 15
1600925616 register_local_1_0 JOB_TERMINATED 277.0 local - 20
1600925621 register_local_1_0 JOB_SUCCESS 0 local - 20
1600925621 register_local_1_0 POST_SCRIPT_STARTED 277.0 local - 20
1600925617 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 269.0 local - 15
1600925621 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 15
1600925619 clean_up_local_level_5_0 JOB_TERMINATED 276.0 local - 19
1600925621 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 19
1600925621 clean_up_local_level_5_0 POST_SCRIPT_STARTED 276.0 local - 19
1600925621 register_local_1_0 POST_SCRIPT_TERMINATED 277.0 local - 20
1600925626 register_local_1_0 POST_SCRIPT_SUCCESS 0 local - 20
1600925621 clean_up_local_level_5_0 POST_SCRIPT_TERMINATED 276.0 local - 19
1600925626 clean_up_local_level_5_0 POST_SCRIPT_SUCCESS 0 local - 19
1600925626 register_local_2_0 SUBMIT 282.0 local - 21
1600925628 register_local_2_0 EXECUTE 282.0 local - 21
1600925631 register_local_2_0 JOB_TERMINATED 282.0 local - 21
1600925631 register_local_2_0 JOB_SUCCESS 0 local - 21
1600925631 register_local_2_0 POST_SCRIPT_STARTED 282.0 local - 21
1600925631 register_local_2_0 POST_SCRIPT_TERMINATED 282.0 local - 21
1600925636 register_local_2_0 POST_SCRIPT_SUCCESS 0 local - 21
1600925645 VGG_model_py_ID0000004 JOB_TERMINATED 275.0 condorpool - 18
1600925646 VGG_model_py_ID0000004 JOB_SUCCESS 0 condorpool - 18
1600925646 VGG_model_py_ID0000004 POST_SCRIPT_STARTED 275.0 condorpool - 18
1600925647 VGG_model_py_ID0000004 POST_SCRIPT_TERMINATED 275.0 condorpool - 18
1600925651 VGG_model_py_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 18
1600925656 clean_up_local_level_6_0 SUBMIT 288.0 local - 22
1600925656 stage_out_local_local_3_0 SUBMIT 289.0 local - 23
1600925657 clean_up_local_level_6_0 EXECUTE 288.0 local - 22
1600925657 stage_out_local_local_3_0 EXECUTE 289.0 local - 23
1600925660 stage_out_local_local_3_0 JOB_TERMINATED 289.0 local - 23
1600925661 stage_out_local_local_3_0 JOB_SUCCESS 0 local - 23
1600925661 stage_out_local_local_3_0 POST_SCRIPT_STARTED 289.0 local - 23
1600925661 stage_out_local_local_3_0 POST_SCRIPT_TERMINATED 289.0 local - 23
1600925666 stage_out_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 23
1600925671 clean_up_local_level_7_0 SUBMIT 290.0 local - 24
1600925671 register_local_3_0 SUBMIT 291.0 local - 25
1600925673 clean_up_local_level_6_0 JOB_TERMINATED 288.0 local - 22
1600925676 clean_up_local_level_6_0 JOB_SUCCESS 0 local - 22
1600925676 clean_up_local_level_6_0 POST_SCRIPT_STARTED 288.0 local - 22
1600925673 register_local_3_0 EXECUTE 291.0 local - 25
1600925673 clean_up_local_level_7_0 EXECUTE 290.0 local - 24
1600925675 clean_up_local_level_7_0 JOB_TERMINATED 290.0 local - 24
1600925676 clean_up_local_level_7_0 JOB_SUCCESS 0 local - 24
1600925676 clean_up_local_level_7_0 POST_SCRIPT_STARTED 290.0 local - 24
1600925676 register_local_3_0 JOB_TERMINATED 291.0 local - 25
1600925676 register_local_3_0 JOB_SUCCESS 0 local - 25
1600925676 register_local_3_0 POST_SCRIPT_STARTED 291.0 local - 25
1600925676 register_local_3_0 POST_SCRIPT_TERMINATED 291.0 local - 25
1600925681 register_local_3_0 POST_SCRIPT_SUCCESS 0 local - 25
1600925676 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 288.0 local - 22
1600925681 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 22
1600925676 clean_up_local_level_7_0 POST_SCRIPT_TERMINATED 290.0 local - 24
1600925681 clean_up_local_level_7_0 POST_SCRIPT_SUCCESS 0 local - 24
1600925686 cleanup_Cats_and_Dogs_0_local SUBMIT 292.0 local - 26
1600925691 cleanup_Cats_and_Dogs_0_local EXECUTE 292.0 local - 26
1600925693 cleanup_Cats_and_Dogs_0_local JOB_TERMINATED 292.0 local - 26
1600925696 cleanup_Cats_and_Dogs_0_local JOB_SUCCESS 0 local - 26
1600925696 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_STARTED 292.0 local - 26
1600925697 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_TERMINATED 292.0 local - 26
1600925701 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_SUCCESS 0 local - 26
1600925701 INTERNAL *** DAGMAN_FINISHED 0 ***
1600925703 INTERNAL *** MONITORD_FINISHED 0 ***
