1600112871 register_local_3_0 POST_SCRIPT_STARTED 114.0 local - 25
1600112872 register_local_3_0 POST_SCRIPT_TERMINATED 114.0 local - 25
1600112876 register_local_3_0 POST_SCRIPT_SUCCESS 0 local - 25
1600114677 hpo_checkpointing_py_ID0000005 JOB_ABORTED 113.0 condorpool - 24
1600114681 hpo_checkpointing_py_ID0000005 POST_SCRIPT_STARTED 113.0 condorpool - 24
1600114681 hpo_checkpointing_py_ID0000005 POST_SCRIPT_TERMINATED 113.0 condorpool - 24
1600114686 hpo_checkpointing_py_ID0000005 POST_SCRIPT_FAILURE 1 condorpool - 24
1600114691 hpo_checkpointing_py_ID0000005 SUBMIT 147.0 condorpool - 26
1600114700 hpo_checkpointing_py_ID0000005 EXECUTE 147.0 condorpool - 26
1600114708 hpo_checkpointing_py_ID0000005 SHADOW_EXCEPTION 147.0 condorpool - 26
1600114708 hpo_checkpointing_py_ID0000005 JOB_HELD 147.0 condorpool - 26
1600114711 hpo_checkpointing_py_ID0000005 JOB_HELD_REASON 147.0 condorpool - 26
1600116540 hpo_checkpointing_py_ID0000005 JOB_ABORTED 147.0 condorpool - 26
1600116541 hpo_checkpointing_py_ID0000005 POST_SCRIPT_STARTED 147.0 condorpool - 26
1600116542 hpo_checkpointing_py_ID0000005 POST_SCRIPT_TERMINATED 147.0 condorpool - 26
1600116546 hpo_checkpointing_py_ID0000005 POST_SCRIPT_FAILURE 1 condorpool - 26
1600116551 hpo_checkpointing_py_ID0000005 SUBMIT 177.0 condorpool - 27
1600116555 hpo_checkpointing_py_ID0000005 EXECUTE 177.0 condorpool - 27
1600116563 hpo_checkpointing_py_ID0000005 SHADOW_EXCEPTION 177.0 condorpool - 27
1600116563 hpo_checkpointing_py_ID0000005 JOB_HELD 177.0 condorpool - 27
1600116566 hpo_checkpointing_py_ID0000005 JOB_HELD_REASON 177.0 condorpool - 27
1600118400 hpo_checkpointing_py_ID0000005 JOB_ABORTED 177.0 condorpool - 27
1600118401 hpo_checkpointing_py_ID0000005 POST_SCRIPT_STARTED 177.0 condorpool - 27
1600118401 hpo_checkpointing_py_ID0000005 POST_SCRIPT_TERMINATED 177.0 condorpool - 27
1600118406 hpo_checkpointing_py_ID0000005 POST_SCRIPT_FAILURE 1 condorpool - 27
1600118412 hpo_checkpointing_py_ID0000005 SUBMIT 178.0 condorpool - 28
1600118422 hpo_checkpointing_py_ID0000005 EXECUTE 178.0 condorpool - 28
1600118431 hpo_checkpointing_py_ID0000005 SHADOW_EXCEPTION 178.0 condorpool - 28
1600118431 hpo_checkpointing_py_ID0000005 JOB_HELD 178.0 condorpool - 28
1600118432 hpo_checkpointing_py_ID0000005 JOB_HELD_REASON 178.0 condorpool - 28
